NOM_ENT,NOM_MUN,AGEB,POBTOT,PEA,Porcentaje_x,PE_INAC,Porcentaje_y,POCUPADA,Porcentaje_x,PDESOCUP,Porcentaje_y
Distrito Federal,Tlalpan,74,1862,955,51.28893663,708,38.0236305,909,48.81847476,46,2.470461869
Distrito Federal,Tlalpan,93,2023,1062,52.49629263,684,33.81117153,1028,50.81562037,34,1.680672269
Distrito Federal,Tlalpan,106,332,195,58.73493976,88,26.5060241,193,58.13253012,0,0
Distrito Federal,Tlalpan,125,3600,1659,46.08333333,1196,33.22222222,1555,43.19444444,104,2.888888889
Distrito Federal,Tlalpan,013A,3507,1596,45.50898204,1151,32.82007414,1504,42.88565726,92,2.623324779
Distrito Federal,Tlalpan,144,1717,872,50.7862551,601,35.00291206,824,47.99068142,48,2.795573675
Distrito Federal,Tlalpan,159,2627,1284,48.87704606,915,34.83060525,1178,44.84202512,106,4.035020936
Distrito Federal,Tlalpan,163,2904,1366,47.03856749,1066,36.70798898,1255,43.21625344,111,3.82231405
Distrito Federal,Tlalpan,178,2694,1149,42.65033408,876,32.51670379,1085,40.27468448,64,2.375649592
Distrito Federal,Tlalpan,182,6298,2884,45.79231502,2120,33.66147983,2751,43.6805335,133,2.111781518
Distrito Federal,Tlalpan,197,2303,1122,48.71906209,908,39.42683456,1049,45.54928354,73,3.16977855
Distrito Federal,Tlalpan,020A,1910,900,47.12041885,735,38.48167539,860,45.02617801,40,2.094240838
Distrito Federal,Tlalpan,214,1994,971,48.69608826,803,40.27081244,894,44.83450351,77,3.861584754
Distrito Federal,Tlalpan,229,2081,912,43.82508409,806,38.73137914,881,42.33541567,31,1.489668429
Distrito Federal,Tlalpan,233,4090,1875,45.84352078,1561,38.16625917,1796,43.91198044,79,1.931540342
Distrito Federal,Tlalpan,248,592,267,45.10135135,256,43.24324324,253,42.73648649,14,2.364864865
Distrito Federal,Tlalpan,267,1947,917,47.09809964,804,41.29429892,897,46.07087827,20,1.027221366
Distrito Federal,Tlalpan,303,5278,2388,45.24441076,1810,34.29329291,2278,43.16028799,110,2.084122774
Distrito Federal,Tlalpan,318,3924,1807,46.04994903,1360,34.65851172,1690,43.06829766,117,2.981651376
Distrito Federal,Tlalpan,322,5065,2289,45.19249753,1680,33.16880553,2172,42.88252715,117,2.309970385
Distrito Federal,Tlalpan,337,5031,2281,45.33889883,1664,33.0749354,2158,42.89405685,123,2.44484198
Distrito Federal,Tlalpan,341,2879,1391,48.31538729,927,32.1986801,1297,45.05036471,94,3.265022577
Distrito Federal,Tlalpan,360,4271,1981,46.38258019,1532,35.86981971,1918,44.9075158,63,1.475064388
Distrito Federal,Tlalpan,375,1960,902,46.02040816,726,37.04081633,875,44.64285714,27,1.37755102
Distrito Federal,Tlalpan,038A,1202,371,30.86522463,595,49.50083195,360,29.95008319,11,0.915141431
Distrito Federal,Tlalpan,394,1587,715,45.05356018,637,40.13862634,673,42.40705734,42,2.646502836
Distrito Federal,Tlalpan,407,1067,513,48.0787254,358,33.552015,495,46.39175258,18,1.686972821
Distrito Federal,Tlalpan,411,1218,589,48.35796388,446,36.61740558,569,46.71592775,20,1.642036125
Distrito Federal,Tlalpan,426,2121,940,44.31871759,813,38.33097595,900,42.43281471,40,1.885902876
Distrito Federal,Tlalpan,430,2632,1263,47.98632219,949,36.056231,1204,45.74468085,59,2.241641337
Distrito Federal,Tlalpan,445,2627,1328,50.55196041,878,33.42215455,1257,47.84925771,71,2.702702703
Distrito Federal,Tlalpan,045A,3482,1652,47.4439977,1265,36.32969558,1569,45.06031017,83,2.383687536
Distrito Federal,Tlalpan,464,1382,665,48.1186686,553,40.01447178,629,45.51374819,36,2.604920405
Distrito Federal,Tlalpan,479,669,315,47.08520179,240,35.87443946,297,44.39461883,18,2.69058296
Distrito Federal,Tlalpan,483,3761,1832,48.71044935,1389,36.93166711,1738,46.21111407,94,2.499335283
Distrito Federal,Tlalpan,498,2820,1319,46.77304965,1098,38.93617021,1263,44.78723404,56,1.985815603
Distrito Federal,Tlalpan,500,6576,2940,44.7080292,2181,33.16605839,2826,42.97445255,114,1.733576642
Distrito Federal,Tlalpan,515,4006,1755,43.80928607,1400,34.94757863,1653,41.26310534,102,2.546180729
Distrito Federal,Tlalpan,052A,3149,1469,46.64973007,1081,34.32835821,1377,43.72816767,92,2.921562401
Distrito Federal,Tlalpan,534,1862,883,47.42212675,739,39.68850698,836,44.89795918,47,2.524167562
Distrito Federal,Tlalpan,549,2907,1310,45.06363949,1136,39.07808738,1239,42.62125903,71,2.442380461
Distrito Federal,Tlalpan,553,3961,1874,47.31128503,1443,36.4301944,1808,45.64503913,66,1.666245898
Distrito Federal,Tlalpan,568,3788,1760,46.4625132,1475,38.93875396,1674,44.19218585,86,2.27032735
Distrito Federal,Tlalpan,572,3556,1563,43.95388076,1454,40.88863892,1518,42.68841395,45,1.265466817
Distrito Federal,Tlalpan,587,3088,1450,46.95595855,1189,38.50388601,1323,42.84326425,127,4.112694301
Distrito Federal,Tlalpan,591,926,412,44.4924406,404,43.62850972,399,43.08855292,13,1.403887689
Distrito Federal,Tlalpan,604,4581,2086,45.53590919,1534,33.4861384,2004,43.74590701,82,1.790002183
Distrito Federal,Tlalpan,619,3259,1497,45.93433569,1093,33.53789506,1424,43.69438478,73,2.239950905
Distrito Federal,Tlalpan,623,3384,1616,47.75413712,1174,34.69267139,1529,45.18321513,87,2.570921986
Distrito Federal,Tlalpan,638,2991,1438,48.07756603,1002,33.5005015,1326,44.332999,112,3.744567034
Distrito Federal,Tlalpan,642,2594,1197,46.14494988,862,33.230532,1101,42.44410177,96,3.700848111
Distrito Federal,Tlalpan,657,1738,841,48.38895282,600,34.52243959,808,46.49021864,33,1.898734177
Distrito Federal,Tlalpan,661,1282,619,48.28393136,436,34.00936037,604,47.11388456,15,1.170046802
Distrito Federal,Tlalpan,676,3335,1631,48.90554723,1050,31.48425787,1548,46.4167916,83,2.488755622
Distrito Federal,Tlalpan,680,1633,838,51.31659522,528,32.33312921,808,49.47948561,30,1.837109614
Distrito Federal,Tlalpan,695,303,69,22.77227723,55,18.15181518,65,21.45214521,4,1.320132013
Distrito Federal,Tlalpan,708,4901,2128,43.41971026,1536,31.34054275,2000,40.80799837,128,2.611711896
Distrito Federal,Tlalpan,712,2497,978,39.1670004,967,38.72647177,919,36.804165,59,2.362835402
Distrito Federal,Tlalpan,727,2210,875,39.59276018,832,37.64705882,771,34.88687783,104,4.705882353
Distrito Federal,Tlalpan,731,1654,769,46.49334946,693,41.89842805,724,43.77267231,45,2.720677146
Distrito Federal,Tlalpan,746,1698,713,41.99057715,738,43.46289753,658,38.75147232,55,3.239104829
Distrito Federal,Tlalpan,750,1038,454,43.73795761,472,45.47206166,403,38.82466281,51,4.913294798
Distrito Federal,Tlalpan,765,2311,1026,44.39636521,935,40.4586759,961,41.58372999,65,2.812635223
Distrito Federal,Tlalpan,077A,5175,2350,45.41062802,1679,32.44444444,2228,43.0531401,122,2.357487923
Distrito Federal,Tlalpan,784,3580,1631,45.55865922,1259,35.16759777,1520,42.45810056,111,3.100558659
Distrito Federal,Tlalpan,799,3209,1458,45.43471486,1130,35.21346214,1395,43.47148644,63,1.96322842
Distrito Federal,Tlalpan,801,3268,1517,46.41982864,1093,33.44553244,1487,45.50183599,30,0.917992656
Distrito Federal,Tlalpan,816,3653,1414,38.70791131,1410,38.59841226,1321,36.16205858,93,2.545852724
Distrito Federal,Tlalpan,820,3171,1395,43.99243141,1146,36.14001892,1352,42.63639231,43,1.356039104
Distrito Federal,Tlalpan,835,2218,1100,49.59422904,719,32.41659152,1045,47.11451758,55,2.479711452
Distrito Federal,Tlalpan,084A,2332,1095,46.95540309,728,31.21783877,1060,45.45454545,35,1.500857633
Distrito Federal,Tlalpan,854,1017,478,47.00098328,388,38.15142576,465,45.72271386,13,1.27826942
Distrito Federal,Tlalpan,869,4441,2011,45.28259401,1475,33.21324026,1890,42.55798244,121,2.724611574
Distrito Federal,Tlalpan,888,4344,1918,44.15285451,1541,35.47421731,1827,42.05801105,91,2.094843462
Distrito Federal,Tlalpan,892,4235,1849,43.65997639,1530,36.12750885,1787,42.19598583,62,1.463990555
Distrito Federal,Tlalpan,905,4411,2053,46.54273407,1404,31.82951712,1938,43.93561551,115,2.607118567
Distrito Federal,Tlalpan,091A,3816,1770,46.3836478,1215,31.83962264,1646,43.13417191,124,3.249475891
Distrito Federal,Tlalpan,924,5658,2676,47.29586426,1921,33.95192648,2501,44.20289855,175,3.092965712
Distrito Federal,Tlalpan,939,3170,1504,47.44479495,1031,32.52365931,1409,44.44794953,95,2.996845426
Distrito Federal,Tlalpan,943,2546,1194,46.89709348,926,36.37077769,1136,44.61901021,58,2.278083268
Distrito Federal,Tlalpan,958,1578,685,43.40937896,704,44.61343473,659,41.7617237,26,1.64765526
Distrito Federal,Tlalpan,962,2273,996,43.81874175,752,33.08402992,957,42.10294765,39,1.715794105
Distrito Federal,Tlalpan,977,259,139,53.66795367,67,25.86872587,136,52.50965251,3,1.158301158
Distrito Federal,Tlalpan,981,2526,1072,42.43863816,832,32.93745051,1039,41.13222486,33,1.306413302
Distrito Federal,Tlalpan,996,781,339,43.40588988,341,43.66197183,313,40.07682458,26,3.329065301
Distrito Federal,Tlalpan,1000,1811,816,45.05797902,587,32.41303147,773,42.68360022,43,2.374378796
Distrito Federal,Tlalpan,1015,1710,810,47.36842105,616,36.02339181,759,44.38596491,51,2.98245614
Distrito Federal,Tlalpan,102A,3196,1524,47.68460576,1120,35.04380476,1428,44.68085106,96,3.003754693
Distrito Federal,Tlalpan,1034,1184,605,51.09797297,440,37.16216216,589,49.74662162,16,1.351351351
Distrito Federal,Tlalpan,1049,46,17,36.95652174,13,28.26086957,17,36.95652174,0,0
Distrito Federal,Tlalpan,1053,855,408,47.71929825,327,38.24561404,401,46.9005848,7,0.81871345
Distrito Federal,Tlalpan,1068,2204,1036,47.00544465,739,33.52994555,1012,45.91651543,24,1.08892922
Distrito Federal,Tlalpan,1072,8904,4318,48.4950584,2957,33.20979335,4053,45.51886792,265,2.976190476
Distrito Federal,Tlalpan,1087,1165,611,52.44635193,386,33.13304721,583,50.04291845,28,2.403433476
Distrito Federal,Tlalpan,1091,1056,472,44.6969697,399,37.78409091,454,42.99242424,18,1.704545455
Distrito Federal,Tlalpan,1104,3154,1468,46.54407102,1097,34.78123018,1397,44.29296132,71,2.251109702
Distrito Federal,Tlalpan,1119,4896,2335,47.69199346,1662,33.94607843,2226,45.46568627,109,2.22630719
Distrito Federal,Tlalpan,1123,4257,2001,47.00493305,1448,34.01456425,1913,44.93774959,88,2.067183463
Distrito Federal,Tlalpan,1142,3394,1597,47.05362404,1182,34.82616382,1524,44.90276959,73,2.150854449
Distrito Federal,Tlalpan,1157,5735,2743,47.82911944,1832,31.94420227,2605,45.4228422,138,2.406277245
Distrito Federal,Tlalpan,1161,6305,3007,47.69230769,2117,33.57652657,2900,45.99524187,107,1.697065821
Distrito Federal,Tlalpan,1176,3772,1815,48.11770944,1187,31.46871686,1725,45.73170732,90,2.386002121
Distrito Federal,Tlalpan,1195,5070,2204,43.47140039,1682,33.17554241,2122,41.85404339,82,1.617357002
Distrito Federal,Tlalpan,1212,3324,1530,46.02888087,1031,31.01684717,1478,44.4645006,52,1.564380265
Distrito Federal,Tlalpan,1299,5207,2374,45.59247167,1766,33.91588247,2284,43.86402919,90,1.728442481
Distrito Federal,Tlalpan,1316,5832,2687,46.0733882,1947,33.38477366,2597,44.53017833,90,1.543209877
Distrito Federal,Tlalpan,1369,5004,2326,46.48281375,1571,31.39488409,2236,44.6842526,90,1.798561151
Distrito Federal,Tlalpan,1388,2823,1387,49.13212894,884,31.31420475,1341,47.50265675,46,1.629472193
Distrito Federal,Tlalpan,1424,4127,1917,46.45020596,1424,34.50448268,1836,44.4875212,81,1.962684759
Distrito Federal,Tlalpan,1439,3527,1512,42.86929402,1163,32.97419904,1454,41.22483697,58,1.644457046
Distrito Federal,Tlalpan,1443,4460,1993,44.68609865,1441,32.30941704,1898,42.55605381,95,2.130044843
Distrito Federal,Tlalpan,1458,3711,1686,45.43249798,1281,34.51899757,1625,43.78873619,61,1.643761789
Distrito Federal,Tlalpan,1462,9181,4164,45.35453654,2831,30.83542098,3979,43.3395055,185,2.015031042
Distrito Federal,Tlalpan,1477,6377,2944,46.16590873,1947,30.53159793,2800,43.90779363,144,2.258115101
Distrito Federal,Tlalpan,1481,5296,2291,43.25906344,1693,31.96752266,2196,41.4652568,95,1.793806647
Distrito Federal,Tlalpan,1496,8033,3578,44.54126727,2349,29.24187726,3405,42.38765094,173,2.153616333
Distrito Federal,Tlalpan,1509,5250,2322,44.22857143,1494,28.45714286,2239,42.64761905,83,1.580952381
Distrito Federal,Tlalpan,1513,5408,2505,46.32026627,1605,29.67825444,2334,43.15828402,171,3.161982249
Distrito Federal,Tlalpan,1547,2409,1050,43.58655044,768,31.88044832,1008,41.84308842,42,1.743462017
Distrito Federal,Tlalpan,1566,326,137,42.02453988,137,42.02453988,128,39.26380368,9,2.760736196
Distrito Federal,Tlalpan,1570,6452,2851,44.18784873,2094,32.4550527,2723,42.20396776,128,1.983880967
Distrito Federal,Tlalpan,1585,1490,707,47.44966443,496,33.2885906,660,44.29530201,47,3.154362416
Distrito Federal,Tlalpan,159A,3487,1570,45.02437625,1158,33.20906223,1509,43.27502151,61,1.749354746
Distrito Federal,Tlalpan,1602,4616,1824,39.51473137,1555,33.68717504,1772,38.3882149,52,1.126516464
Distrito Federal,Tlalpan,1617,5094,2091,41.04829211,1690,33.17628583,1979,38.84962701,112,2.198665096
Distrito Federal,Tlalpan,1621,4834,2242,46.37980968,1559,32.25072404,2168,44.84898635,74,1.530823335
Distrito Federal,Tlalpan,1636,3676,1688,45.91947769,1185,32.23612622,1602,43.57997824,86,2.339499456
Distrito Federal,Tlalpan,1640,6346,2969,46.78537662,2088,32.90261582,2837,44.70532619,132,2.080050425
Distrito Federal,Tlalpan,1655,1007,398,39.52333664,322,31.97616683,365,36.24627607,33,3.277060576
Distrito Federal,Tlalpan,173A,1155,485,41.99134199,349,30.21645022,466,40.34632035,19,1.645021645
Distrito Federal,Tlalpan,1744,3911,1650,42.18869854,1350,34.51802608,1578,40.34773715,72,1.840961391
Distrito Federal,Tlalpan,1759,7,3,42.85714286,0,0,3,42.85714286,0,0
Distrito Federal,Tlalpan,1890,430,190,44.18604651,170,39.53488372,186,43.25581395,4,0.930232558
Distrito Federal,Tlalpan,1903,1472,711,48.30163043,442,30.02717391,680,46.19565217,31,2.105978261
Distrito Federal,Tlalpan,1918,2581,1206,46.72607516,1061,41.10809764,1146,44.40139481,60,2.324680356
Distrito Federal,Tlalpan,1922,1280,652,50.9375,418,32.65625,616,48.125,36,2.8125
Distrito Federal,Tlalpan,1937,2100,1037,49.38095238,742,35.33333333,953,45.38095238,84,4
Distrito Federal,Tlalpan,1941,1512,758,50.13227513,523,34.58994709,712,47.08994709,46,3.042328042
Distrito Federal,Tlalpan,1956,2829,1528,54.01201838,970,34.28773418,1500,53.02226935,28,0.989749028
Distrito Federal,Tlalpan,1960,2225,1070,48.08988764,841,37.79775281,1055,47.41573034,15,0.674157303
Distrito Federal,Tlalpan,1975,4541,2243,49.39440652,1587,34.94824928,2145,47.23629157,98,2.158114953
Distrito Federal,Tlalpan,198A,1682,811,48.21640904,628,37.33650416,746,44.35196195,65,3.864447087
Distrito Federal,Tlalpan,1994,3272,1271,38.84474328,1309,40.00611247,1228,37.53056235,43,1.314180929
Distrito Federal,Tlalpan,2009,7594,3565,46.94495654,2335,30.74795891,3389,44.62733737,176,2.317619173
Distrito Federal,Tlalpan,2013,9113,4240,46.52693954,2990,32.81027104,3988,43.76165917,252,2.765280369
Distrito Federal,Tlalpan,2047,5365,2464,45.92730662,1611,30.02795899,2288,42.64678472,176,3.280521901
Distrito Federal,Tlalpan,2051,4089,1864,45.58571778,1243,30.39863047,1776,43.43360235,88,2.152115432
Distrito Federal,Tlalpan,2066,3502,1720,49.11479155,1168,33.35237007,1645,46.9731582,75,2.141633352
Distrito Federal,Tlalpan,2070,2117,1079,50.96835144,770,36.37222485,1039,49.07888521,40,1.889466226
Distrito Federal,Tlalpan,2085,2661,1249,46.93724164,819,30.77790304,1170,43.96843292,79,2.968808719
Distrito Federal,Tlalpan,2102,2874,1363,47.42519137,1009,35.1078636,1295,45.05915101,68,2.366040362
Distrito Federal,Tlalpan,2121,12273,5455,44.44716043,4036,32.88519514,5235,42.65460768,220,1.792552758
Distrito Federal,Tlalpan,2136,4896,2212,45.17973856,1649,33.68055556,2117,43.23937908,95,1.940359477
Distrito Federal,Tlalpan,2140,5765,2621,45.46400694,1803,31.27493495,2509,43.52124892,112,1.942758023
Distrito Federal,Tlalpan,2155,4075,1257,30.84662577,1768,43.38650307,1243,30.50306748,14,0.343558282
Distrito Federal,Tlalpan,216A,1852,874,47.19222462,687,37.0950324,838,45.24838013,36,1.943844492
Distrito Federal,Tlalpan,2174,1868,920,49.25053533,616,32.9764454,877,46.94860814,43,2.301927195
Distrito Federal,Tlalpan,2189,4591,2141,46.6347201,1500,32.67262034,2028,44.17338271,113,2.461337399
Distrito Federal,Tlalpan,2193,5237,2329,44.47202597,1712,32.69047164,2242,42.81076952,87,1.661256445
Distrito Federal,Tlalpan,2206,3981,1675,42.07485556,1244,31.24843004,1597,40.11554886,78,1.959306707
Distrito Federal,Tlalpan,2210,3845,1645,42.78283485,1176,30.58517555,1553,40.39011704,92,2.392717815
Distrito Federal,Tlalpan,2225,6257,2773,44.31836343,1733,27.69697938,2604,41.61738852,169,2.700974908
Distrito Federal,Tlalpan,223A,6615,3025,45.72940287,2063,31.1866969,2900,43.83975813,125,1.889644747
Distrito Federal,Tlalpan,2244,2104,1046,49.7148289,667,31.70152091,993,47.19581749,53,2.519011407
Distrito Federal,Tlalpan,2259,1811,899,49.64108227,641,35.3948095,837,46.21755936,62,3.423522916
Distrito Federal,Tlalpan,2263,5473,2471,45.14891284,1790,32.70601133,2409,44.01607893,62,1.132833912
Distrito Federal,Tlalpan,2278,3223,1428,44.3065467,1032,32.01985728,1331,41.29692833,97,3.009618368
Distrito Federal,Tlalpan,2282,4104,1908,46.49122807,1252,30.50682261,1800,43.85964912,108,2.631578947
Distrito Federal,Tlalpan,2333,188,90,47.87234043,47,25,86,45.74468085,4,2.127659574
Distrito Federal,Tlalpan,2348,495,236,47.67676768,136,27.47474747,225,45.45454545,11,2.222222222
Distrito Federal,Tlalpan,2352,657,320,48.70624049,188,28.61491629,319,48.55403349,0,0
Distrito Federal,Tlalpan,2371,38,14,36.84210526,17,44.73684211,14,36.84210526,0,0
Distrito Federal,Tlalpan,2386,61,31,50.81967213,17,27.86885246,30,49.18032787,0,0
Distrito Federal,Tlalpan,2441,8094,3544,43.78552014,2762,34.1240425,3406,42.0805535,138,1.704966642
Distrito Federal,Tlalpan,2456,2200,1023,46.5,725,32.95454545,982,44.63636364,41,1.863636364
Distrito Federal,Tlalpan,2460,1160,489,42.15517241,383,33.01724138,471,40.60344828,18,1.551724138
Distrito Federal,Tlalpan,2475,1429,578,40.44786564,496,34.70958712,568,39.74807558,10,0.699790063
Distrito Federal,Tlalpan,1528,6805,2862,42.0573108,2250,33.06392359,2782,40.88170463,80,1.175606172
Distrito Federal,Tlalpan,1532,6132,2608,42.530985,2006,32.7136334,2518,41.06327462,90,1.467710372
Distrito Federal,Tlalpan,166A,1116,516,46.23655914,336,30.10752688,483,43.27956989,33,2.956989247
Distrito Federal,Tlalpan,1674,5630,2484,44.12078153,1851,32.87744227,2327,41.3321492,157,2.788632327
Distrito Federal,Tlalpan,1689,2680,1170,43.65671642,861,32.12686567,1118,41.71641791,52,1.940298507
Distrito Federal,Tlalpan,1693,189,92,48.67724868,53,28.04232804,88,46.56084656,4,2.116402116
Distrito Federal,Tlalpan,1706,1056,443,41.95075758,347,32.85984848,419,39.6780303,24,2.272727273
Distrito Federal,Tlalpan,1710,648,256,39.50617284,234,36.11111111,247,38.11728395,9,1.388888889
Distrito Federal,Tlalpan,2297,1120,464,41.42857143,394,35.17857143,449,40.08928571,15,1.339285714
Distrito Federal,Tlalpan,2314,49,15,30.6122449,18,36.73469388,14,28.57142857,0,0
Distrito Federal,Tlalpan,2329,305,124,40.6557377,102,33.44262295,121,39.67213115,3,0.983606557
Distrito Federal,Tlalpan,2390,29,12,41.37931034,13,44.82758621,12,41.37931034,0,0
Distrito Federal,Tlalpan,2403,1842,795,43.15960912,582,31.59609121,711,38.59934853,84,4.560260586
Distrito Federal,Tlalpan,2418,1827,818,44.77285167,535,29.28297756,783,42.85714286,35,1.915708812
Distrito Federal,Tlalpan,2437,353,153,43.3427762,97,27.47875354,141,39.94334278,12,3.399433428
Distrito Federal,Tlalpan,1763,3559,1335,37.51053667,1109,31.16043833,1286,36.13374543,49,1.376791233
Distrito Federal,Tlalpan,1778,4967,2013,40.52748138,1600,32.21260318,1955,39.35977451,58,1.167706865
Distrito Federal,Tlalpan,1782,5781,2293,39.66441792,1727,29.87372427,2221,38.41895866,72,1.245459263
Distrito Federal,Tlalpan,1797,7769,3248,41.80718239,2491,32.06332861,3088,39.74771528,160,2.059467113
